country,iso3,source_age_group,target_age_group,contacts_per_day,source,source_type
Japan,JPN,infant_0_2m,elderly_65plus,1.262743,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,infant_0_2m,0.119155,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,infant_3_11m,0.357464,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,child_1_4y,2.065525,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,child_5_9y,0.809059,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,adolescent_10_17y,0.371528,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,young_adult_18_39y,2.719115,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,middle_adult_40_64y,2.325157,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,infant_3_11m,elderly_65plus,1.262743,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,infant_0_2m,0.119155,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,infant_3_11m,0.357464,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,child_1_4y,2.065525,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,child_5_9y,0.809059,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,adolescent_10_17y,0.371528,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,young_adult_18_39y,2.719115,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,middle_adult_40_64y,2.325157,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_1_4y,elderly_65plus,1.262743,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,infant_0_2m,0.031663,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,infant_3_11m,0.09499,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,child_1_4y,0.548879,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,child_5_9y,3.995982,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,adolescent_10_17y,1.23374,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,young_adult_18_39y,2.638991,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,middle_adult_40_64y,2.944939,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,child_5_9y,elderly_65plus,1.513905,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,infant_0_2m,0.00803,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,infant_3_11m,0.02409,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,child_1_4y,0.139201,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,child_5_9y,0.68136,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,adolescent_10_17y,6.507736,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,young_adult_18_39y,3.949473,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,middle_adult_40_64y,3.989875,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,adolescent_10_17y,elderly_65plus,1.553744,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,infant_0_2m,0.018762,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,infant_3_11m,0.056286,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,child_1_4y,0.325234,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,child_5_9y,0.465275,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,adolescent_10_17y,1.260834,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,young_adult_18_39y,7.430658,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,middle_adult_40_64y,5.576195,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,young_adult_18_39y,elderly_65plus,1.284567,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,infant_0_2m,0.010386,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,infant_3_11m,0.031159,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,child_1_4y,0.180043,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,child_5_9y,0.336128,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,adolescent_10_17y,0.824583,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,young_adult_18_39y,3.609893,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,middle_adult_40_64y,5.853522,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,middle_adult_40_64y,elderly_65plus,1.610403,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,infant_0_2m,0.006445,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,infant_3_11m,0.019336,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,child_1_4y,0.111727,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,child_5_9y,0.197445,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,adolescent_10_17y,0.366922,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,young_adult_18_39y,0.950238,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,middle_adult_40_64y,1.840154,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,elderly_65plus,elderly_65plus,2.6327,Prem/contactdata 2017 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,infant_0_2m,0.138413,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,infant_3_11m,0.415239,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,child_1_4y,2.227259,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,child_5_9y,1.332385,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,adolescent_10_17y,0.827432,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,young_adult_18_39y,3.8883,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,middle_adult_40_64y,2.527707,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_0_2m,elderly_65plus,0.822629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,infant_0_2m,0.138413,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,infant_3_11m,0.415239,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,child_1_4y,2.227259,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,child_5_9y,1.332385,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,adolescent_10_17y,0.827432,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,young_adult_18_39y,3.8883,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,middle_adult_40_64y,2.527707,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,infant_3_11m,elderly_65plus,0.822629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,infant_0_2m,0.138413,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,infant_3_11m,0.415239,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,child_1_4y,2.227259,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,child_5_9y,1.332385,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,adolescent_10_17y,0.827432,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,young_adult_18_39y,3.8883,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,middle_adult_40_64y,2.527707,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_1_4y,elderly_65plus,0.822629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,infant_0_2m,0.063325,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,infant_3_11m,0.189976,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,child_1_4y,1.018994,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,child_5_9y,6.39274,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,adolescent_10_17y,2.270361,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,young_adult_18_39y,3.665725,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,middle_adult_40_64y,2.85977,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,child_5_9y,elderly_65plus,0.888198,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,infant_0_2m,0.022904,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,infant_3_11m,0.068711,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,child_1_4y,0.368554,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,child_5_9y,1.322273,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,adolescent_10_17y,10.375241,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,young_adult_18_39y,5.278666,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,middle_adult_40_64y,3.397699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,adolescent_10_17y,elderly_65plus,0.854767,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,infant_0_2m,0.036898,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,infant_3_11m,0.110695,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,child_1_4y,0.593748,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,child_5_9y,0.731914,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,adolescent_10_17y,1.809665,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,young_adult_18_39y,7.143312,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,middle_adult_40_64y,4.400805,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,young_adult_18_39y,elderly_65plus,0.967717,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,infant_0_2m,0.023361,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,infant_3_11m,0.070082,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,child_1_4y,0.375909,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,child_5_9y,0.556089,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,adolescent_10_17y,1.134416,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,young_adult_18_39y,4.285933,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,middle_adult_40_64y,5.484771,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,middle_adult_40_64y,elderly_65plus,1.358838,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,infant_0_2m,0.01362,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,infant_3_11m,0.04086,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,child_1_4y,0.219167,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,child_5_9y,0.309414,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,adolescent_10_17y,0.511271,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,young_adult_18_39y,1.68841,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,middle_adult_40_64y,2.434354,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
New_Zealand,NZL,elderly_65plus,elderly_65plus,1.762875,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,infant_0_2m,0.136392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,infant_3_11m,0.409177,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,child_1_4y,2.49224,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,child_5_9y,1.312769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,adolescent_10_17y,0.720326,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,young_adult_18_39y,3.736976,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,middle_adult_40_64y,2.374958,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_0_2m,elderly_65plus,0.890491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,infant_0_2m,0.136392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,infant_3_11m,0.409177,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,child_1_4y,2.49224,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,child_5_9y,1.312769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,adolescent_10_17y,0.720326,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,young_adult_18_39y,3.736976,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,middle_adult_40_64y,2.374958,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,infant_3_11m,elderly_65plus,0.890491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,infant_0_2m,0.136392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,infant_3_11m,0.409177,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,child_1_4y,2.49224,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,child_5_9y,1.312769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,adolescent_10_17y,0.720326,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,young_adult_18_39y,3.736976,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,middle_adult_40_64y,2.374958,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_1_4y,elderly_65plus,0.890491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,infant_0_2m,0.052229,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,infant_3_11m,0.156688,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,child_1_4y,0.954364,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,child_5_9y,6.41491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,adolescent_10_17y,2.058029,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,young_adult_18_39y,3.377859,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,middle_adult_40_64y,2.674037,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,child_5_9y,elderly_65plus,0.879911,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,infant_0_2m,0.017527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,infant_3_11m,0.05258,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,child_1_4y,0.320255,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,child_5_9y,1.258615,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,adolescent_10_17y,10.157728,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,young_adult_18_39y,4.909654,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,middle_adult_40_64y,3.37772,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,adolescent_10_17y,elderly_65plus,0.901194,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,infant_0_2m,0.030914,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,infant_3_11m,0.092742,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,child_1_4y,0.564878,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,child_5_9y,0.702345,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,adolescent_10_17y,1.669238,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,young_adult_18_39y,7.053381,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,middle_adult_40_64y,4.550773,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,young_adult_18_39y,elderly_65plus,1.093514,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,infant_0_2m,0.017966,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,infant_3_11m,0.053897,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,child_1_4y,0.328277,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,child_5_9y,0.508425,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,adolescent_10_17y,1.050126,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,young_adult_18_39y,4.161362,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,middle_adult_40_64y,5.624238,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,middle_adult_40_64y,elderly_65plus,1.495617,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,infant_0_2m,0.009959,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,infant_3_11m,0.029876,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,child_1_4y,0.181969,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,child_5_9y,0.247332,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,adolescent_10_17y,0.414209,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,young_adult_18_39y,1.478285,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,middle_adult_40_64y,2.211077,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,elderly_65plus,elderly_65plus,1.994047,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,infant_0_2m,0.11041,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,infant_3_11m,0.331231,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,child_1_4y,1.794829,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,child_5_9y,1.251406,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,adolescent_10_17y,0.846997,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,young_adult_18_39y,3.858045,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,middle_adult_40_64y,2.701033,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_0_2m,elderly_65plus,0.917783,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,infant_0_2m,0.11041,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,infant_3_11m,0.331231,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,child_1_4y,1.794829,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,child_5_9y,1.251406,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,adolescent_10_17y,0.846997,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
